x,y,tempo
1130.06704660238,104.39305890323,10:26:58:007
1129.95858193451,104.77620519922,10:26:58:021
1130.23838193296,107.733079868121,10:26:58:029
1129.53507247546,106.23565885177,10:26:58:040
1129.08419033093,103.240519400706,10:26:58:054
1129.4195424073,103.816619357417,10:26:58:062
1129.41003902084,103.624392936036,10:26:58:075
1128.21504435943,103.001440990894,10:26:58:085
1127.32815297933,102.370335322707,10:26:58:095
1127.12674064139,102.261366293267,10:26:58:105
1127.20160018747,102.941824344045,10:26:58:118
1127.10472835007,102.203665625932,10:26:58:128
1127.01892231375,102.302761395199,10:26:58:139
1126.69497553773,102.853908766764,10:26:58:151
1126.55595358336,104.616934552072,10:26:58:166
1125.3522487623,105.811418382909,10:26:58:175
1125.58204884358,105.964629303925,10:26:58:186
1124.16645652172,104.689276230652,10:26:58:195
1124.01777815666,104.644641585434,10:26:58:206
1123.79668196541,104.559747644137,10:26:58:219
1123.52489076283,105.217308562708,10:26:58:228
1121.90994014973,105.268753243757,10:26:58:239
1120.475581636,105.161326571575,10:26:58:251
1117.96224909412,104.991156233183,10:26:58:261
1117.45150898856,105.464796697075,10:26:58:273
1117.85379667833,105.999915837842,10:26:58:285
1118.87698180503,106.399770058803,10:26:58:295
1119.09728101947,106.619814135518,10:26:58:308
1119.50035939995,106.997504630332,10:26:58:320
1120.11954163843,107.541504529688,10:26:58:328
1121.07745013366,110.387368656414,10:26:58:341
1121.17487764695,111.422444674767,10:26:58:353
1121.21608660993,112.311539351102,10:26:58:363
1120.98509223733,113.745309851645,10:26:58:373
1120.50862080892,116.051319137002,10:26:58:386
1119.98884882744,118.782427429701,10:26:58:395
1119.18818850067,120.495684767182,10:26:58:406
1117.84798833855,121.107203228043,10:26:58:418
1117.73061217683,122.159048629935,10:26:58:427
1118.30034117674,122.218082499407,10:26:58:439
1118.27687819112,122.578095293265,10:26:58:451
1119.19528668933,124.545789658548,10:26:58:461
1119.84340958539,125.485053438537,10:26:58:478
1120.07919859981,126.63417948148,10:26:58:486
1120.13169233537,127.127742588578,10:26:58:494
1119.05602112284,131.296315130328,10:26:58:507
1118.3227923721,132.013384228542,10:26:58:518
1117.39511069458,131.197207886768,10:26:58:528
1117.24158846821,130.907508518331,10:26:58:539
1117.36798561695,130.762111118191,10:26:58:552
1117.92036969133,129.562931840869,10:26:58:561
1118.26961020394,128.640196092573,10:26:58:572
1119.34281412571,126.53205551072,10:26:58:585
1119.62161199205,125.115705620524,10:26:58:595
1119.28258817126,122.550622199351,10:26:58:606
1119.3924205274,123.024471064626,10:26:58:619
1120.04571630842,121.922278814303,10:26:58:630
1120.58404002841,120.995289008018,10:26:58:640
1123.2486692952,117.489025707096,10:26:58:652
1121.98373461431,118.058827135735,10:26:58:662
1037.29726046214,138.741777749123,10:26:58:673
829.721444196144,189.887777373643,10:26:58:685
754.945330599023,206.446855714906,10:26:58:695
682.450964601505,220.03570798381,10:26:58:706
571.004995875809,240.203545205371,10:26:58:718
547.158383324079,244.56135109983,10:26:58:728
516.229895956243,250.038223856675,10:26:58:739
482.002630324138,255.479371029649,10:26:58:754
337.507008140402,280.951812179646,10:26:58:762
279.129700554691,291.553011856998,10:26:58:774
281.925937304797,291.575792899135,10:26:58:786
265.246157803177,295.648359157422,10:26:58:795
264.621533239385,296.526116700189,10:26:58:811
264.189584953675,294.666928543426,10:26:58:838
263.668181939515,294.483092805001,10:26:58:840
263.850581080191,294.531025391646,10:26:58:843
262.099849105836,294.788627718537,10:26:58:856
256.516843645839,295.064952163025,10:26:58:861
227.006984574271,284.71619046287,10:26:58:872
219.89594201723,282.211796083779,10:26:58:882
192.469493390029,276.833686817377,10:26:58:894
189.814998498785,276.370360823635,10:26:58:908
188.932869651165,276.167561578003,10:26:58:915
