x,y,tempo
702.518327194548,84.9295999596487,15:00:16:008
702.712233503685,84.6776442227444,15:00:16:020
703.830247653681,84.7012297662852,15:00:16:030
704.309134481751,85.2896506314562,15:00:16:042
706.234222057948,86.4620522338751,15:00:16:053
711.680699478967,88.1334717661788,15:00:16:064
713.126476173531,86.7787012324981,15:00:16:075
714.24068594957,87.12952704407,15:00:16:147
715.262975477844,88.0131800992468,15:00:16:149
715.194679424356,89.2362239251338,15:00:16:151
713.346637896679,91.0514954029157,15:00:16:153
712.828949816674,91.7936396881019,15:00:16:155
712.379689164936,91.9030786652968,15:00:16:156
712.30377762553,92.0691427905225,15:00:16:158
710.320082962248,93.8766732066063,15:00:16:163
708.600203910254,95.9758171235658,15:00:16:174
708.630940364422,96.9357789170473,15:00:16:186
707.307713753029,97.3979952678526,15:00:16:197
707.337251385115,96.9946035265036,15:00:16:208
707.375419635223,100.282132228784,15:00:16:219
707.55793672634,100.536974606602,15:00:16:230
707.760772136902,100.328849187593,15:00:16:241
707.706636534706,100.171547124043,15:00:16:252
707.527200608334,102.270243679542,15:00:16:263
708.026794386398,102.321376683179,15:00:16:275
707.97044225007,101.954298158956,15:00:16:286
707.571722020073,100.476656970463,15:00:16:296
707.348173769078,99.1492897312034,15:00:16:311
704.721996198973,97.3023794585937,15:00:16:319
703.528989025338,98.6223856037978,15:00:16:330
701.823666077718,99.8288185872272,15:00:16:343
701.752486413405,100.66181605791,15:00:16:387
702.249461552534,101.936635940138,15:00:16:389
702.532442356707,103.558470853615,15:00:16:396
702.224344011782,104.755338905204,15:00:16:400
702.293841395334,105.107973030912,15:00:16:429
701.141002357546,107.67251718121,15:00:16:436
702.386696647588,110.317935322367,15:00:16:441
701.519971559225,113.804545592028,15:00:16:468
700.729759810276,116.911067179233,15:00:16:470
696.607817448348,120.221103281517,15:00:16:471
696.18781177018,120.623685272977,15:00:16:472
696.437065434861,121.960439826249,15:00:16:474
697.043815316997,121.127277762007,15:00:16:486
697.317309360534,122.88694338319,15:00:16:506
697.785846485178,132.565981292181,15:00:16:508
698.092479273563,133.599329225707,15:00:16:523
698.218036816968,135.045667238326,15:00:16:535
698.134991448238,135.990627138812,15:00:16:541
699.14903726655,135.220231397686,15:00:16:552
700.300403077491,126.221492538268,15:00:16:565
699.843482786327,124.995104655663,15:00:16:574
693.494727377059,121.817609785107,15:00:16:586
692.973022000026,120.415910882097,15:00:16:599
692.755956847168,116.522773168343,15:00:16:608
692.811413004907,115.078605661577,15:00:16:619
692.624150941766,114.651202812182,15:00:16:631
693.588087175407,112.927780071503,15:00:16:650
694.28293183679,111.953712414492,15:00:16:652
693.421346423688,109.756841993466,15:00:16:673
692.780278198682,108.089770822993,15:00:16:681
692.995988976694,108.51529224297,15:00:16:691
692.674794599994,107.575729840705,15:00:16:705
689.506372079836,107.665665810237,15:00:16:709
674.035389203087,110.886448457166,15:00:16:718
648.929129239701,117.24666402469,15:00:16:766
440.965672278742,119.744296205224,15:00:16:773
417.828279103484,120.22562624146,15:00:16:774
405.524022185535,120.601567351565,15:00:16:779
385.23688738104,120.631236656576,15:00:16:781
364.627273273703,121.07665609477,15:00:16:785
341.364891403052,121.305455054656,15:00:16:796
250.997762159653,121.480651673805,15:00:16:807
248.306360821859,120.104768563153,15:00:16:819
243.0532614814,119.020636107728,15:00:16:830
242.342373548064,118.21672927645,15:00:16:856
240.01975035187,118.664829972783,15:00:16:857
237.646521479758,118.084293050629,15:00:16:863
236.322931387125,117.203284637749,15:00:16:874
237.08017972746,117.369030556806,15:00:16:887
235.694419506331,115.911685403632,15:00:16:895
223.47132853828,111.123777948546,15:00:16:906
216.733101757711,107.984891927737,15:00:16:917
213.267011222925,99.5944151967289,15:00:16:929
213.773668687301,98.8524429712137,15:00:16:939
215.144712573702,95.8642371948481,15:00:16:951
217.64702567183,90.3687472871356,15:00:16:962
226.499003979379,90.7776075081652,15:00:16:972
237.796072661571,87.9418978183659,15:00:16:984
2163.23944076754,1235.61655790805,15:00:17:118
2101.07342215905,1129.23449086361,15:00:17:128
2101.07342215905,1129.23449086361,15:00:17:139
2069.82818655026,1075.76569902641,15:00:17:150
2065.66323538221,983.387992306102,15:00:17:162
2065.9977671132,962.16872615641,15:00:17:173
2069.36714512533,958.033241920792,15:00:17:184
2074.34435149967,942.674422956962,15:00:17:195
2072.23132902861,932.65916718039,15:00:17:208
2073.16388315387,929.711697734266,15:00:17:217
2076.86662878504,926.280084038335,15:00:17:228
2078.53794218818,925.063624968764,15:00:17:240
2079.81283670546,920.802440996983,15:00:17:251
2087.95225645152,924.283848804253,15:00:17:262
2089.98797048666,921.94713442357,15:00:17:273
2086.88510156968,925.035017050889,15:00:17:284
2067.20224087873,911.170123869009,15:00:17:296
2070.52500129786,912.519995490794,15:00:17:307
2018.54727236758,882.129369188612,15:00:17:318
1826.59320212626,774.312284421465,15:00:17:329
1555.4023404391,630.1922741075,15:00:17:340
1154.9265587402,435.776988579619,15:00:17:351
906.993473392395,322.555541043,15:00:17:362
844.799248949518,293.117740930315,15:00:17:373
619.035292754857,205.4695584408,15:00:17:384
571.387066576556,195.808154026925,15:00:17:393
398.946566150675,125.389068842945,15:00:17:405
428.415138439438,134.428521318769,15:00:17:417
357.072464025693,116.716109568556,15:00:17:427
343.1202445727,112.810022674635,15:00:17:439
316.611337306923,109.727482242927,15:00:17:451
255.824777761327,101.677411755778,15:00:17:462
246.296496829614,102.620242982714,15:00:17:475
246.905102867912,106.407022091106,15:00:17:483
247.078476526564,104.270177496826,15:00:17:493
246.030906601311,107.987946496841,15:00:17:505
238.340138120688,114.009166278558,15:00:17:516
179.367643257234,137.274734623174,15:00:17:528
175.207040250653,141.44845812846,15:00:17:548
173.647530571979,143.014486575762,15:00:17:551
176.235620306571,145.947246756556,15:00:17:561
173.52682134934,148.05986550386,15:00:17:572
172.187839570586,150.896587800315,15:00:17:583
166.369352145512,153.685058986244,15:00:17:594
166.865448864482,156.504856434955,15:00:17:605
166.319242345884,161.605141075336,15:00:17:616
165.737821376051,160.906547405551,15:00:17:628
166.000522630063,161.24494359331,15:00:17:639
168.091917786878,167.690136432656,15:00:17:651
172.130401849301,179.396196573969,15:00:17:664
174.680097279923,187.509051301871,15:00:17:683
173.87978984299,185.086169329684,15:00:17:695
174.788715566199,183.838235405869,15:00:17:697
175.10427236279,184.695054074094,15:00:17:707
179.370327829521,188.679197436122,15:00:17:718
180.339307043899,190.565991386447,15:00:17:729
181.803525559698,193.597904715096,15:00:17:740
182.861767086729,196.270155365408,15:00:17:752
187.712760582024,197.234407993041,15:00:17:762
192.987852384048,200.375606529114,15:00:17:772
192.344752717418,202.705633523594,15:00:17:784
190.770091319815,211.62816098732,15:00:17:794
190.9732633194,212.750427149046,15:00:17:806
191.78727105311,212.779093926026,15:00:17:817
194.628579536304,211.781265435223,15:00:17:828
195.342103875532,210.713865154229,15:00:17:840
197.731521331872,211.616608413891,15:00:17:851
200.504496338983,214.766498896449,15:00:17:861
206.690627047999,223.21509496738,15:00:17:872
207.683735389632,227.055631158476,15:00:17:885
208.409664896218,227.086121353806,15:00:17:895
207.225574309187,231.813714633193,15:00:17:906
206.710955500787,230.090860645666,15:00:17:918
206.246966133746,230.197427338548,15:00:17:928
203.024900132721,233.882236086093,15:00:17:940
204.782992027883,241.822106352453,15:00:17:951
202.451369016987,241.568192864808,15:00:17:962
198.207262551116,241.805445827722,15:00:17:973
197.196378140877,242.057767254703,15:00:17:985
196.95586095501,242.016775192698,15:00:17:997
196.315912191139,242.748378605387,15:00:18:013
198.590806705891,243.512382919417,15:00:18:018
199.144434752039,243.68978277487,15:00:18:028
202.430288921245,244.267193936541,15:00:18:040
199.174971433635,223.511112990126,15:00:18:051
199.378592767941,225.623312885264,15:00:18:061
199.474146148148,219.456004692227,15:00:18:072
199.821951123985,229.153096922479,15:00:18:084
198.202567433834,232.290254037924,15:00:18:095
198.934614571787,231.582169181257,15:00:18:107
199.34905729768,229.296520862192,15:00:18:118
199.374570584822,228.863482066284,15:00:18:129
196.730908529986,217.919603230536,15:00:18:140
195.89417450179,219.070176652696,15:00:18:151
256.006183465161,214.741575307104,15:00:18:906
256.006183465161,214.741575307104,15:00:18:917
256.006183465161,214.741575307104,15:00:18:928
263.356296076137,208.13108512536,15:00:18:940
380.827338899865,155.936015179019,15:00:18:952
373.627470321492,159.082836332524,15:00:18:961
378.95336967322,163.036018396935,15:00:18:974
382.731008103267,160.379482770736,15:00:18:984
385.141159323973,156.478989202882,15:00:18:995
383.97679408821,143.462279437251,15:00:19:007
383.836370378793,137.545943197796,15:00:19:017
384.133651449015,135.682101531181,15:00:19:028
383.74345134791,135.546171340771,15:00:19:040
380.972391124902,135.662954390046,15:00:19:051
285.502318288126,150.99310570175,15:00:19:061
278.58060627829,150.247474352404,15:00:19:072
257.768859145088,157.901355374853,15:00:19:084
249.092354789653,161.392712200965,15:00:19:094
232.945088571254,167.220503279353,15:00:19:106
221.883141136923,171.750553201597,15:00:19:117
215.052584401772,175.886978732298,15:00:19:128
214.439987247228,176.806065033063,15:00:19:139
214.563934131382,175.834302644277,15:00:19:151
213.505477159557,175.598021347401,15:00:19:162
212.266183434414,175.048984316816,15:00:19:186
209.604128235486,173.971003013133,15:00:19:188
209.322634256135,174.541923587338,15:00:19:195
211.230746574032,175.573416840553,15:00:19:207
211.02211477518,175.397983829114,15:00:19:218
210.768540469954,173.417264776175,15:00:19:229
208.96473089726,172.696654299953,15:00:19:240
207.262284302114,167.521401468277,15:00:19:251
205.626982900783,161.156739843797,15:00:19:260
205.29059908756,162.903308342478,15:00:19:271
206.192704010481,163.335687689342,15:00:19:283
205.525661049389,165.470360200458,15:00:19:293
206.379857473809,168.341005296453,15:00:19:304
206.856946202148,169.825360894725,15:00:19:316
211.654206193528,182.370768199591,15:00:19:327
216.28211088215,201.521658444152,15:00:19:338
222.154226443248,215.912892539421,15:00:19:350
217.880485751568,215.584965515248,15:00:19:360
195.396640136312,196.626926297689,15:00:19:370
365.062759656877,251.469590023023,15:00:22:599
350.338347819746,221.587169203404,15:00:22:603
350.338347819746,221.587169203404,15:00:22:616
343.735179665811,222.274210556721,15:00:22:628
342.73579361152,234.813757511761,15:00:22:638
346.934153632841,242.288958626937,15:00:22:649
347.019222928951,241.824747960133,15:00:22:660
346.850485996352,243.552776399424,15:00:22:671
343.817343497476,242.320392207206,15:00:22:682
307.729483748472,231.403401102948,15:00:22:693
312.181805675102,232.583819484096,15:00:22:705
292.229937563521,227.093728085977,15:00:22:716
269.67952552996,219.867300622905,15:00:22:728
249.86651529608,213.623731609259,15:00:22:739
224.021556983394,205.478444483191,15:00:22:750
215.022230796443,203.304721337079,15:00:22:760
188.285185785448,197.395012203306,15:00:22:774
180.977767811369,188.57844164235,15:00:22:784
174.047495098309,184.856201249119,15:00:22:794
171.876920589616,184.755587709424,15:00:22:807
171.147980108141,182.392741588699,15:00:22:818
170.10246084054,182.096218806586,15:00:22:826
167.475599320444,175.906118291226,15:00:22:837
166.512138325514,173.388058400382,15:00:22:848
168.401148285495,172.051017832224,15:00:22:861
167.139348691904,169.195628853164,15:00:22:871
168.962880530713,170.830514377181,15:00:22:882
168.288480074665,169.4445112601,15:00:22:893
181.209840269552,171.333449062968,15:00:22:905
198.982114588719,180.644031549702,15:00:22:915
274.122409897633,216.839689882724,15:00:22:926
302.99065784079,230.861444163546,15:00:22:938
358.719929318727,262.445052320618,15:00:22:950
379.64745972661,273.434788438529,15:00:22:961
394.115912614609,281.400638466262,15:00:22:971
422.770207586399,298.674438248492,15:00:22:983
469.557809498653,321.209200176274,15:00:22:994
472.349007283181,320.713355988895,15:00:23:008
471.990556940495,320.765873414135,15:00:23:017
474.317768344615,321.819381774339,15:00:23:027
476.040123047793,325.844845268046,15:00:23:046
473.623869786204,323.884096258155,15:00:23:050
476.146041071626,326.563740464302,15:00:23:060
478.807865533525,329.503462959344,15:00:23:072
295.789714554018,314.94082126073,15:00:23:147
199.364359330027,302.594980398879,15:00:23:159
192.726336572789,307.007998619949,15:00:23:171
222.283328203812,321.199569538238,15:00:23:182
222.177462614144,323.065477095066,15:00:23:192
222.696611352711,325.401763468942,15:00:23:203
213.145928406791,319.201473246989,15:00:23:216
219.301071576856,319.648657241427,15:00:23:227
216.86180404458,319.402233579283,15:00:23:240
228.893867372368,323.856736606793,15:00:23:248
223.917095495815,325.317770866919,15:00:23:263
221.94743690835,336.77833098124,15:00:23:314
233.017910853516,334.064081494539,15:00:23:325
238.434295215639,264.360341067478,15:00:23:336
235.076352171172,253.372469238325,15:00:23:347
223.805197851535,216.414397658196,15:00:23:357
222.598332325374,210.601215388528,15:00:23:368
222.613928786462,208.58031005841,15:00:23:380
222.603209858384,205.375514925441,15:00:23:391
225.1851509839,192.279588254354,15:00:23:435
224.670388709411,185.23199122062,15:00:23:447
221.675284094959,185.037263229633,15:00:23:459
223.968658144417,187.807600171163,15:00:23:470
225.069133434441,182.800504023623,15:00:23:480
234.009908778034,182.38747281825,15:00:23:491
