x,y,tempo
1131.88870312186,-11.6563580221045,09:59:53:000
1131.75101351738,-12.4950102631753,09:59:53:007
1131.3098542275,-12.5148091103873,09:59:53:008
1130.35695159709,-12.5402799550231,09:59:53:009
1130.35218452057,-12.1722226802912,09:59:53:012
1131.11881782524,-11.3608397461441,09:59:53:021
1132.80153975856,-10.3425115033192,09:59:53:022
1133.42808373274,-10.0485736961107,09:59:53:029
1133.47102570209,-9.66570147953886,09:59:53:041
1132.81681129887,-8.89672922046154,09:59:53:053
1132.67547294621,-8.1899469239742,09:59:53:062
1133.45523109789,-8.10398319190806,09:59:53:074
1133.46506312647,-8.10699293680073,09:59:53:087
1133.650701135,-9.20718829781259,09:59:53:095
1134.28769992193,-11.4211822047992,09:59:53:109
1133.60088433062,-10.9878460576398,09:59:53:121
1133.73299542704,-10.0297774170643,09:59:53:129
1134.42488970842,-8.52783322623703,09:59:53:166
1135.41090848781,-9.17784293941979,09:59:53:168
1135.4822008004,-9.23062898267966,09:59:53:169
1134.50983140568,-9.71686548571176,09:59:53:174
1134.24866498456,-9.7312179746909,09:59:53:186
1134.42806124751,-9.42372189403705,09:59:53:202
1133.92426484797,-8.4961198756663,09:59:53:208
1133.07384086695,-7.48477937690992,09:59:53:220
1132.46907160926,-7.2337023938043,09:59:53:236
1102.24350560975,4.21296000529935,09:59:53:242
1111.98023770302,0.133394625260981,09:59:53:255
612.166209954032,51.3696771340849,09:59:53:265
605.532391968485,53.1200519269873,09:59:53:277
402.77761460005,69.033785878774,09:59:53:320
382.743726534919,70.6995435368151,09:59:53:324
364.741156116371,72.0423695505762,09:59:53:328
346.094675386386,74.8152593011958,09:59:53:331
323.768088141626,77.5302476945171,09:59:53:340
345.372321089816,77.5447121497495,09:59:53:356
286.536190979952,85.1790784675921,09:59:53:366
255.624416801175,88.8685550897249,09:59:53:369
254.991143771888,88.8284653309444,09:59:53:378
257.096998628082,91.2837766307062,09:59:53:385
255.846401044403,91.7223974060621,09:59:53:396
254.693448691809,91.4930036615993,09:59:53:407
255.137345409619,91.4840496742148,09:59:53:417
223.294326438792,100.511338736574,09:59:53:428
224.627354461479,99.6893336576012,09:59:53:440
178.503823187133,112.105611422921,09:59:53:451
167.28977426415,115.096508100769,09:59:53:462
158.789452635536,117.122172758226,09:59:53:477
149.260695715694,120.206839000213,09:59:53:484
143.152888658816,122.200583308359,09:59:53:495
138.699756021451,124.307415817372,09:59:53:507
136.244297250342,129.210945974577,09:59:53:517
132.173974638171,131.287645326216,09:59:53:528
131.571487408183,130.946493805852,09:59:53:544
131.164327365229,130.027637600907,09:59:53:553
130.813479660931,129.728857535126,09:59:53:562
130.496847733038,129.341024566995,09:59:53:574
130.845906783648,128.802044124642,09:59:53:585
131.787545433789,128.557704336505,09:59:53:595
131.669602862216,127.542409686941,09:59:53:607
131.352652329064,128.119192229972,09:59:53:617
138.675499488267,169.509512530069,09:59:53:629
136.7445872652,89.8485251528931,09:59:53:706
140.034539456675,87.3629016923155,09:59:53:735
151.880625184542,70.9575222001139,09:59:53:737
197.285193517717,51.139188403258,09:59:53:742
201.866023503357,50.7658453388936,09:59:53:751
202.912232904994,51.2546332188592,09:59:53:761
205.68881830861,53.5269644233469,09:59:53:797
205.800591282345,53.8550249443933,09:59:53:815
208.57878203087,54.8139383548388,09:59:53:817
208.340233339558,54.0425728479494,09:59:53:819
208.781868420485,53.5560661541676,09:59:53:822
210.846210311919,53.5355657672992,09:59:53:829
209.725853575804,52.0912518389632,09:59:53:840
208.354168408926,49.817287992645,09:59:53:851
207.342295223791,47.4597001334614,09:59:53:864
207.211956965954,46.8341847269021,09:59:53:874
206.174718389396,45.4857224390689,09:59:53:888
204.422645506266,43.0899849353415,09:59:53:898
202.125441006362,38.4373611444581,09:59:53:906
199.665912074788,34.2368056234206,09:59:53:918
199.286554414477,33.5720319327,09:59:53:928
197.643787490506,31.901995628999,09:59:53:941
197.718855279504,32.4941255382199,09:59:53:952
196.589096585264,30.9072973078312,09:59:53:963
197.7521312297,30.247842088454,09:59:53:975
197.601906546395,30.0668824252538,09:59:53:985
197.081373893285,27.5338922800217,09:59:53:996
195.515107215668,24.9808591954821,09:59:54:007
195.033421113193,25.210568223864,09:59:54:018
194.675599162852,25.8072743868069,09:59:54:029
194.633172142013,25.705526476934,09:59:54:041
193.745564523808,25.1599041896681,09:59:54:055
193.779294645083,24.1505121066302,09:59:54:061
193.284886905273,24.0646792728266,09:59:54:073
195.111659212634,23.0063166930782,09:59:54:086
196.101423448325,22.0359448812259,09:59:54:096
195.591150645457,19.5968525519115,09:59:54:108
195.884071234734,18.8918954899285,09:59:54:118
196.464847606916,19.4038714074955,09:59:54:130
200.423465005998,22.7156557749651,09:59:54:141
203.187604971979,24.0686690580669,09:59:54:152
203.641276544312,24.4642840391375,09:59:54:162
206.849768440475,28.0673705552137,09:59:54:174
207.097513947817,28.5250083684192,09:59:54:185
206.777575068789,29.9309883871319,09:59:54:198
205.380896340718,28.5112629476661,09:59:54:208
204.476557700338,29.8393788378694,09:59:54:218
143.378455041091,27.7414817497887,09:59:54:229
118.469143609675,27.3538464987513,09:59:54:241
109.388277074359,26.5015190953386,09:59:54:251
103.921891974875,26.0380458270214,09:59:54:261
