x,y,tempo
829.692792725809,55.7919882839402,16:49:42:009
834.297827908098,56.0988185906399,16:49:42:198
845.851854238874,56.0650151111926,16:49:42:199
1033.22374022653,71.7242029913279,16:49:42:201
1065.1127274087,74.5762133436231,16:49:42:202
1084.14561177687,77.3154402443935,16:49:42:203
1096.55148360775,79.8606998049688,16:49:42:204
1107.69136556273,82.2876523931598,16:49:42:205
1128.38267391606,85.1328128175862,16:49:42:206
1134.43728088996,87.9357138598317,16:49:42:207
1136.44293824923,88.4218055054141,16:49:42:209
1136.2949204108,87.1607772960954,16:49:42:210
1137.91161029795,91.3976139574323,16:49:42:212
1138.15274732674,91.5811364910572,16:49:42:214
1138.14001528916,91.2104653773515,16:49:42:214
1137.79935258742,90.3834678614428,16:49:42:215
1137.79077177738,90.3177003292846,16:49:42:216
1137.83388117771,90.49740576614,16:49:42:217
1136.33141213216,91.4510913191646,16:49:42:219
1128.95635714551,97.0119541117248,16:49:42:220
1120.13181426527,103.803582232034,16:49:42:221
1115.38816902547,105.381464846587,16:49:42:222
1114.90199025129,105.515000892483,16:49:42:223
1114.38772322362,107.380802119084,16:49:42:223
1114.39369860223,108.618369036367,16:49:42:224
1114.3211770511,109.020602700501,16:49:42:226
1113.46484164536,109.69181343671,16:49:42:227
1113.46477206366,110.69615257978,16:49:42:231
1113.32422058029,112.805132493845,16:49:42:232
1112.99284385536,114.533316199069,16:49:42:233
1112.72026086911,115.980116905749,16:49:42:234
1112.99832276321,115.168849696578,16:49:42:235
1112.72985238858,116.292342618264,16:49:42:235
1112.81106461254,114.536121083345,16:49:42:236
1112.45422197682,113.997926741163,16:49:42:237
1112.77450949315,114.442419714784,16:49:42:238
1112.67037403014,115.08443364103,16:49:42:241
1112.70956265229,115.032783799893,16:49:42:242
1112.67788414989,114.979213910846,16:49:42:244
1112.14970105095,113.785733844216,16:49:42:245
1112.19407420807,113.805893734764,16:49:42:247
1113.45371606697,113.337673337114,16:49:42:248
1114.63460853766,112.984522612602,16:49:42:248
1114.60973293138,112.95734926363,16:49:42:250
1113.13189879404,112.810008943975,16:49:42:251
1111.69617223898,112.547075417705,16:49:42:253
1111.54532496541,112.23765679398,16:49:42:254
1110.90456852469,112.358804504276,16:49:42:254
1113.11570317974,114.477112113079,16:49:42:255
1112.93391207941,114.392861558911,16:49:42:256
1113.89518214544,115.197050808429,16:49:42:257
1113.99419672328,114.913795773128,16:49:42:258
1113.02282766804,114.507649338917,16:49:42:260
1112.20201210734,114.560647469376,16:49:42:261
1110.50967215231,115.063490376231,16:49:42:262
1110.34507312759,115.466895795976,16:49:42:264
1110.38340160736,114.640038596918,16:49:42:265
1110.44893943563,114.512298259143,16:49:42:266
1110.42717523567,114.085860710542,16:49:42:267
1109.96890367414,114.094751372815,16:49:42:268
1108.95035838908,113.740933007317,16:49:42:270
1108.55520962309,113.7916634892,16:49:42:271
1109.33284070601,113.910057733382,16:49:42:272
1108.89286410892,113.518319380103,16:49:42:273
1108.613200432,113.82158212733,16:49:42:274
1108.51988741459,113.940030298379,16:49:42:275
1106.29148814256,114.329662305816,16:49:42:276
1105.07975085302,115.213757857776,16:49:42:277
1105.15930542343,115.517851581299,16:49:42:278
1105.14421354481,116.094178798613,16:49:42:281
1104.89061885952,115.874779549538,16:49:42:282
1103.40598192801,115.807568614859,16:49:42:283
1103.1239807106,115.709659208235,16:49:42:294
1102.74185838456,115.904081010755,16:49:42:306
1103.4273359541,115.971663669638,16:49:42:324
1103.27746771841,116.883306292421,16:49:42:330
1103.44718870711,117.804666792121,16:49:42:366
1103.3490386008,117.710968266341,16:49:42:373
1103.07788582443,117.559528891705,16:49:42:374
1101.99749893991,116.600436450374,16:49:42:376
1101.89483392891,116.727742118185,16:49:42:385
1101.50293835134,117.304873068499,16:49:42:395
1101.76147685172,118.674061271665,16:49:42:411
1102.01377858399,119.548415889336,16:49:42:417
1102.15454773552,120.061961760169,16:49:42:428
1103.22276941887,121.726534469194,16:49:42:439
1103.72322281668,123.991781228281,16:49:42:451
1103.79055745119,124.521355375437,16:49:42:461
1104.01846661551,125.058741744238,16:49:42:472
1104.07212509557,124.66917069211,16:49:42:488
1104.08994122464,125.103979625673,16:49:42:495
1104.32953241274,125.215204786342,16:49:42:505
1104.62893736384,125.41055023505,16:49:42:517
1104.81638272761,125.807118196712,16:49:42:530
1104.88846329958,125.673647639609,16:49:42:540
1104.86720646422,125.610872072146,16:49:42:554
1105.06063012866,125.792867314885,16:49:42:562
