x,y,tempo
1145.1492245754,88.8443714100421,19:20:05:004
1144.98244174034,92.0068939130214,19:20:05:016
1144.58212713833,91.5439832078612,19:20:05:027
1143.94817035777,91.1074958320669,19:20:05:037
1137.30195994778,87.2867846077327,19:20:05:050
1136.71469475929,86.9076862177087,19:20:05:060
1136.73652829719,86.9823916265368,19:20:05:070
1137.50361827911,87.7023536786903,19:20:05:083
1138.8786664377,87.2657891639574,19:20:05:097
1139.08247247597,87.2073347378356,19:20:05:106
1140.53237744259,86.5395706575068,19:20:05:117
1139.02764350096,86.4026625947348,19:20:05:128
1139.19016372214,86.4761472647828,19:20:05:141
1142.8112345084,89.3678275184629,19:20:05:151
1142.1257263394,89.1611125601628,19:20:05:167
1142.00491553124,89.1135304949504,19:20:05:171
1138.18969551418,87.7611681824747,19:20:05:183
1138.07506378794,87.8074575197464,19:20:05:199
1138.01987620774,87.8197715160436,19:20:05:204
1137.4944376719,89.3756021160592,19:20:05:219
1135.90020357825,90.3837447138242,19:20:05:228
1135.75839545331,90.4857717799828,19:20:05:238
1135.45435597705,89.9018768356747,19:20:05:250
1135.30256343896,90.1129216013629,19:20:05:261
1135.01875438519,89.8703661690714,19:20:05:271
1133.59911280767,89.2863825611807,19:20:05:284
1131.88713658166,88.1364951966915,19:20:05:294
1131.78014002079,88.0374060999918,19:20:05:307
1131.4382527227,86.3649174339151,19:20:05:319
1131.03892042382,85.0023272647524,19:20:05:329
1130.97592721808,84.7952993535543,19:20:05:339
1130.36702568953,83.1924840475215,19:20:05:350
1130.26209457719,83.5126554497566,19:20:05:360
1130.1119789755,83.2218952399989,19:20:05:371
1129.64657337649,82.567609877925,19:20:05:383
1127.47662277481,82.3931327483029,19:20:05:395
1127.101957905,82.431564606861,19:20:05:407
1126.8249596166,80.3942041305575,19:20:05:417
1125.97911502363,81.5158018444841,19:20:05:433
1119.66222231981,91.0133565136191,19:20:05:442
304.577562787294,381.80222913289,19:20:05:563
313.452324630517,341.671773731514,19:20:05:575
317.599455316546,330.33981841307,19:20:05:590
324.053534935035,317.616330893641,19:20:05:600
326.709535421014,312.568353427958,19:20:05:610
329.501683781043,309.047799878216,19:20:05:621
331.09822286405,308.282973823559,19:20:05:630
333.098591973578,307.129683621186,19:20:05:639
335.082296148684,306.853352013948,19:20:05:651
336.35512730508,308.184183909213,19:20:05:662
337.271877271767,309.233557632463,19:20:05:672
336.60760521172,309.622035910671,19:20:05:687
330.897027745682,313.248315624857,19:20:05:698
330.849582322799,311.531822411377,19:20:05:710
301.406841963355,296.309736901924,19:20:05:718
219.729209408269,250.055172269543,19:20:05:730
206.619221149597,242.78451411457,19:20:05:739
197.938925362064,238.152957559787,19:20:05:752
192.004416709138,235.047081199686,19:20:05:762
182.30234552194,229.566532482391,19:20:05:774
168.139014900263,221.505863528113,19:20:05:786
154.107414374835,214.371602208946,19:20:05:797
149.170248820939,212.706443321998,19:20:05:807
149.44165815042,213.06683272699,19:20:05:845
149.990480876113,213.557628915258,19:20:05:851
150.069132083833,212.306367109756,19:20:05:852
150.232529046724,213.248428750173,19:20:05:853
150.285935880696,214.37627429242,19:20:05:865
149.900113659446,219.175628489462,19:20:05:873
149.928837397171,218.565325932768,19:20:05:887
149.767460982219,216.374360106266,19:20:05:896
149.846265480278,215.665162003835,19:20:05:906
150.084688779557,215.228432030248,19:20:05:918
150.949190914289,214.63003430974,19:20:05:928
150.472890764793,214.52182871613,19:20:05:940
150.629798198703,214.854370326941,19:20:05:951
150.57753804586,214.53421974303,19:20:05:961
151.403785274027,213.540806643712,19:20:05:972
151.137243869767,213.328800665666,19:20:05:984
150.559907635313,213.93337384321,19:20:05:993
85.0506553697529,268.689656059478,19:20:06:004
151.223772490591,380.132053754575,19:20:06:170
206.83314708945,347.455012649247,19:20:06:182
221.624297533545,348.008461802079,19:20:06:201
265.859241085323,338.457004549241,19:20:06:219
258.351281716546,342.124193132165,19:20:06:228
252.187827628461,346.269826008751,19:20:06:233
288.406329340628,365.543054354571,19:20:06:238
274.88446351083,360.915421491879,19:20:06:256
279.678050380509,363.094360210988,19:20:06:261
287.697946274621,368.887531298029,19:20:06:309
301.003052622757,376.715248125477,19:20:06:333
304.019316456564,379.125781327786,19:20:06:341
306.884312118762,383.426748570057,19:20:06:343
310.134296143399,388.393665207247,19:20:06:349
314.598629262108,395.602938391575,19:20:06:353
316.545543126096,400.231954703763,19:20:06:357
317.314513572804,401.829510019716,19:20:06:363
317.770018804097,402.973558398849,19:20:06:376
320.570397500727,407.35704217231,19:20:06:384
321.180827007935,409.793035894665,19:20:06:391
321.62157594806,410.777558873327,19:20:06:393
321.313520176056,411.570641215019,19:20:06:403
321.311949244642,413.318437178237,19:20:06:415
319.127802580265,415.463546882663,19:20:06:421
320.76583934427,420.652402782856,19:20:06:438
323.217624417516,439.18905066004,19:20:06:442
-35.1831826754545,477.013493078675,19:20:06:531
-24.5799815987428,429.560477056574,19:20:06:542
122.525410494826,371.722352162151,19:20:06:555
183.482073586524,342.821607783862,19:20:06:566
194.284116076349,337.716791633303,19:20:06:577
185.331901181409,341.724291800383,19:20:06:589
168.012658366256,350.390626284058,19:20:06:599
174.646252508312,343.149195764289,19:20:06:610
186.923851828542,328.364989091054,19:20:06:622
194.959029124169,315.993888204534,19:20:06:632
208.886925292569,305.182195660251,19:20:06:643
203.338734127059,296.423809562476,19:20:06:654
197.821947324435,287.348564203766,19:20:06:665
195.036175316578,285.016629727558,19:20:06:676
193.101663004837,282.069512602608,19:20:06:688
190.432246293581,277.904565003905,19:20:06:698
191.463892489854,278.295343799684,19:20:06:709
185.057866353275,249.092977518415,19:20:06:721
185.966139888192,205.449804958687,19:20:06:731
186.589546323373,195.29288241166,19:20:06:742
187.336753082175,180.811554727513,19:20:06:754
187.637117190384,165.814614006944,19:20:06:765
187.886491808399,153.452203629131,19:20:06:776
184.701843224194,131.116745719698,19:20:06:788
183.584728822564,111.555519795005,19:20:06:799
182.635592704185,103.742874847426,19:20:06:809
186.206730623831,105.274005846165,19:20:06:822
185.125926918612,102.882675080856,19:20:06:832
183.705010731738,99.6730225306486,19:20:06:842
181.541171226863,96.0319120446883,19:20:06:854
179.997926372861,93.9546317825404,19:20:06:865
179.301626767839,92.9986789363088,19:20:06:876
178.748775206203,92.4086538466817,19:20:06:888
178.407647587746,93.6545798319001,19:20:06:898
178.038869846877,93.5043136133228,19:20:06:909
176.3280643038,92.5716851896432,19:20:06:921
176.311277573189,93.1934368786581,19:20:06:932
174.674764031001,94.2034687742876,19:20:06:942
171.613690950442,93.841704376955,19:20:06:955
169.324263297181,94.9418581290622,19:20:06:965
166.418628239442,94.416855120585,19:20:06:975
158.085329553092,92.1531545524022,19:20:06:988
152.006096926071,92.0361584572093,19:20:06:998
149.40316602408,91.8696771734656,19:20:07:008
141.471087242341,91.9575102757347,19:20:07:021
136.747770309622,91.9398500313548,19:20:07:033
126.635512974118,92.066892099199,19:20:07:041
126.960766449457,91.9605311066319,19:20:07:054
128.230680597185,93.298190627022,19:20:07:073
128.680715421683,93.1610513158089,19:20:07:076
128.990603573467,93.1500020498761,19:20:07:087
127.604294042393,93.7406336282923,19:20:07:098
127.067889547398,94.1744700105307,19:20:07:108
127.142558933182,94.5424574261739,19:20:07:121
126.230804871067,96.5298088541274,19:20:07:131
125.912040201851,97.8136486669048,19:20:07:141
126.06693710497,96.9716238539435,19:20:07:154
129.775457841498,103.773609378624,19:20:07:163
89.6898920246226,84.0041879554613,19:20:07:174
112.426093039344,96.9502957224902,19:20:07:185
-217.351969228263,162.090922128331,19:20:07:253
-122.755114571178,168.051221985515,19:20:07:264
-23.6481257148397,215.94550072809,19:20:07:275
-13.442209419083,205.410517133305,19:20:07:287
38.621387686096,188.092711563948,19:20:07:298
31.0120891638443,195.633527219029,19:20:07:308
71.8786528707953,166.270995029696,19:20:07:321
119.61558502654,131.87136950785,19:20:07:331
148.838785553135,110.650005086402,19:20:07:342
161.092032546683,101.53942515087,19:20:07:355
167.352448758194,94.1143243318041,19:20:07:365
167.606312479497,90.3155717633574,19:20:07:376
166.568468138507,89.9869752868665,19:20:07:388
166.30116576038,88.7249801142363,19:20:07:400
165.666026259352,87.4384525914136,19:20:07:410
164.952989462821,88.2951405410377,19:20:07:421
164.761397480443,87.0841896696718,19:20:07:431
163.529833063364,85.9658132100719,19:20:07:441
159.653691689872,84.7673962524325,19:20:07:454
157.965328108526,83.8155417291367,19:20:07:465
157.908767018612,83.6436978702127,19:20:07:476
158.017140153413,83.7399173917041,19:20:07:489
155.212094456738,81.3472324922,19:20:07:499
150.826397353467,78.5451568727851,19:20:07:508
150.875046438938,78.6289566353029,19:20:07:522
149.937513142445,78.5334962446961,19:20:07:531
138.355011487684,86.2500117858989,19:20:07:541
135.595309997261,87.8644467025753,19:20:07:554
132.751068327401,90.5603054772805,19:20:07:565
131.256646675446,91.8676059360215,19:20:07:575
122.874052910668,100.967912129062,19:20:07:588
121.361798390248,102.719262169634,19:20:07:597
120.298781477333,104.819048133489,19:20:07:607
119.966970020686,104.851764476079,19:20:07:620
120.787835223654,105.161746244703,19:20:07:632
121.767894621455,106.482831318856,19:20:07:641
122.360235652941,107.509845696766,19:20:07:654
125.995110530247,111.590941130536,19:20:07:663
127.492818095882,112.876863104474,19:20:07:674
132.168052249893,117.93169404632,19:20:07:688
133.984246047947,121.353095491629,19:20:07:697
134.928505620541,122.712711841036,19:20:07:708
136.652391037165,126.166296817071,19:20:07:721
137.425020593496,127.761709799606,19:20:07:731
138.138568322361,129.15850511711,19:20:07:742
138.837028574697,130.194954594036,19:20:07:755
140.319440244935,131.9776728218,19:20:07:767
140.632113999374,132.603200527525,19:20:07:777
139.643990499092,133.088232446797,19:20:07:788
139.732744911096,133.487301794231,19:20:07:799
139.755722870048,133.707570577495,19:20:07:809
140.160663494853,134.435954856712,19:20:07:821
140.38236112876,135.510426610171,19:20:07:831
140.379795864484,136.245283621001,19:20:07:841
139.480857642881,137.832610286886,19:20:07:854
139.343852815104,137.298330994326,19:20:07:865
136.813265424995,135.181455319158,19:20:07:874
136.305674887904,134.888693252762,19:20:07:887
136.500440851347,134.807877016073,19:20:07:897
136.458873366406,134.43254737237,19:20:07:908
136.69979928497,133.978815313811,19:20:07:920
137.72081400465,133.146537121198,19:20:07:930
137.3620209123,131.781317634413,19:20:07:942
137.012938375303,130.963352546835,19:20:07:955
137.18542537481,131.017651750559,19:20:07:965
137.420957441744,129.388959099259,19:20:07:978
139.608579857968,137.809118474674,19:20:07:989
139.859140952927,139.272603376156,19:20:07:999
145.523426518446,178.155838506658,19:20:08:009
147.229139050756,188.651375331472,19:20:08:022
148.235543083399,195.007233705226,19:20:08:030
151.00959129485,208.040680374417,19:20:08:041
152.410276010129,216.129733005983,19:20:08:055
153.160307846037,221.839156522173,19:20:08:065
156.38509315314,250.623662057366,19:20:08:075
155.035933801395,246.434823173962,19:20:08:088
153.600538030299,244.646136049848,19:20:08:097
154.726669902922,246.187649063571,19:20:08:107
154.577809365567,246.01384323028,19:20:08:120
154.196912034511,245.579763864676,19:20:08:130
150.07921689113,242.475708150372,19:20:08:142
149.876734317442,241.560939370519,19:20:08:155
145.676197468778,237.465247867128,19:20:08:164
143.605491719854,235.787283053869,19:20:08:181
144.864915649888,236.684899559493,19:20:08:188
142.738243916503,236.627630830503,19:20:08:198
142.055113037198,263.3798460799,19:20:08:208
138.565864111028,267.029760500628,19:20:08:221
135.56681671309,314.974500158429,19:20:08:231
134.324407098787,330.901613236447,19:20:08:242
133.331030137354,344.232869332338,19:20:08:254
131.969628774691,362.119309330476,19:20:08:263
130.745721756921,376.905499930706,19:20:08:274
128.370814670271,402.87818161284,19:20:08:286
122.010288122194,480.749842533536,19:20:08:298
119.951391546012,495.35677255944,19:20:08:309
119.473322689992,495.066477616077,19:20:08:321
117.687779153513,493.630586029681,19:20:08:332
117.583542613858,493.670518039383,19:20:08:341
117.531360122122,493.657795897606,19:20:08:354
117.446805724404,493.698238234145,19:20:08:365
117.379825843331,493.490045040721,19:20:08:375
117.875711400615,496.294203100714,19:20:08:388
117.744277390075,497.397105884854,19:20:08:397
113.770525713935,545.684739884735,19:20:08:408
113.200582179845,558.358531011684,19:20:08:421
111.57821028135,568.725399468153,19:20:08:431
110.652112177601,573.608151238443,19:20:08:442
108.764154402797,579.518174599296,19:20:08:454
108.35994259548,586.721239796746,19:20:08:466
107.347484431453,593.633374295214,19:20:08:473
107.752307744174,594.213804206216,19:20:08:488
106.836985642501,593.574854590353,19:20:08:497
107.889248464059,594.718952967693,19:20:08:509
106.957928631045,592.270953492397,19:20:08:522
106.650380553075,593.507944173994,19:20:08:531
106.341450142521,593.528539892721,19:20:08:542
106.686223298844,594.438455777042,19:20:08:554
106.83567128472,595.065810657795,19:20:08:565
106.829684158094,595.354092822285,19:20:08:575
106.350193270567,595.582752742344,19:20:08:588
105.761398019302,596.233038309713,19:20:08:598
105.164202781982,596.721187072873,19:20:08:609
105.551102610513,596.630520409646,19:20:08:621
105.538825152179,596.818903737842,19:20:08:631
105.58259773953,596.947577927976,19:20:08:642
105.117042675604,596.935178678914,19:20:08:655
104.929612571735,596.837384830007,19:20:08:665
104.877763588895,596.885840760131,19:20:08:675
104.979677080727,596.937597089258,19:20:08:688
107.220250569482,599.80808013728,19:20:08:697
107.853451130365,600.290773908715,19:20:08:707
108.218617251718,600.031255628466,19:20:08:719
107.948302865704,599.882030213703,19:20:08:730
142.928876587779,485.619723984273,19:20:08:742
157.189850548537,437.053243186396,19:20:08:753
162.235917521404,419.493772255492,19:20:08:763
164.268459673933,412.477177912812,19:20:08:774
166.651682324699,403.602336087584,19:20:08:786
168.44502713842,395.869658305508,19:20:08:797
170.402660228577,387.678930244411,19:20:08:807
175.55694999369,370.246715079799,19:20:08:820
178.866035313945,361.374458319938,19:20:08:830
178.957169313637,362.916186335848,19:20:08:840
179.364473366294,364.903772545169,19:20:08:852
179.213155054699,362.913048412931,19:20:08:863
179.271373932435,363.124198529249,19:20:08:873
179.590299816917,364.231126242651,19:20:08:886
180.84126013852,366.186857599962,19:20:08:897
181.311193007317,366.541169198527,19:20:08:907
181.444265826186,366.447008345474,19:20:08:919
181.709076880178,366.516545295803,19:20:08:930
181.917772689497,366.610396378881,19:20:08:940
182.361336351585,366.887538294195,19:20:08:954
182.356896693126,367.501405487052,19:20:08:964
181.871372737346,367.554468119711,19:20:08:974
181.678949496205,368.101808861171,19:20:08:986
182.523671399756,369.682664255576,19:20:08:998
182.911970812483,371.005044381266,19:20:09:008
181.897191256585,370.744819062649,19:20:09:021
183.568940095819,376.854862602018,19:20:09:030
183.857915736901,377.710566034511,19:20:09:041
184.003033795118,378.68129257935,19:20:09:054
184.265485401708,378.656470617745,19:20:09:066
184.284562703951,378.997558502373,19:20:09:074
185.005229558573,379.200530431691,19:20:09:086
185.895838610887,380.872265185214,19:20:09:097
186.749246486055,381.253502900388,19:20:09:106
188.918588879611,380.977311386291,19:20:09:121
189.171363774576,380.704071798751,19:20:09:131
257.955358787031,379.088319077592,19:20:09:142
273.67998151079,377.741364216677,19:20:09:153
281.718173965033,377.020943022616,19:20:09:163
286.059202467791,376.625992393999,19:20:09:174
296.439517740336,375.920532139667,19:20:09:186
300.994993637466,376.256079082943,19:20:09:198
307.471023242013,376.413912893294,19:20:09:208
309.869082636775,378.772645463056,19:20:09:221
308.354640514957,377.80316271934,19:20:09:231
308.701860231125,378.748453494183,19:20:09:242
308.651684611614,380.110067436263,19:20:09:254
