x,y,tempo
1154.03891903172,88.826566027819,16:02:51:004
1154.15660817718,91.6086561166864,16:02:51:015
1153.97118775422,92.0347551060647,16:02:51:026
1149.64352869526,95.3574473038215,16:02:51:038
1151.48985647787,94.1230248195344,16:02:51:049
1145.9015321155,94.3138881594286,16:02:51:058
1068.94199201128,102.201801744274,16:02:51:073
836.093874155794,125.470041458062,16:02:51:083
618.134053639379,152.36340679999,16:02:51:093
497.284771406601,167.579334092615,16:02:51:107
400.944218548238,181.145479919994,16:02:51:115
317.882123796401,193.278056197415,16:02:51:126
262.924096012458,202.091814577039,16:02:51:139
207.698850324935,210.014705208071,16:02:51:148
176.942470967436,214.472617512801,16:02:51:159
174.419977572952,214.83031024057,16:02:51:170
167.790255987745,216.719789490252,16:02:51:182
171.834984463414,216.129748238737,16:02:51:224
170.568720726596,216.948807513601,16:02:51:232
169.831744095949,217.272838218225,16:02:51:239
168.960087981404,216.697144719285,16:02:51:247
168.054043576216,215.438713176862,16:02:51:257
167.034849673443,213.09406952916,16:02:51:258
166.165438789974,211.72703305733,16:02:51:274
165.176564649721,210.511196245961,16:02:51:276
165.024253053957,210.699492363124,16:02:51:283
164.026379762621,210.639927903742,16:02:51:294
162.910806277123,210.127508715508,16:02:51:309
162.829637115661,209.394531329858,16:02:51:325
162.868466566415,209.093208359816,16:02:51:328
162.690681302189,209.431993479509,16:02:51:343
162.189270575194,210.803909265986,16:02:51:349
161.474146976895,212.520546826559,16:02:51:363
162.559459588383,213.387058316211,16:02:51:410
162.177189560052,214.812912308997,16:02:51:411
162.335664936165,214.548257459842,16:02:51:419
281.902074544486,89.0308527279923,16:02:51:422
285.658662412258,86.6485852109963,16:02:51:423
288.72788653793,84.4001076658398,16:02:51:426
290.934615821007,83.7437699329431,16:02:51:440
294.153251757003,80.67587978995,16:02:51:448
296.776132293149,78.6043570710495,16:02:51:459
300.292119470523,75.2856909501259,16:02:51:470
305.941889928017,74.7484397605262,16:02:51:484
309.255436475623,76.2109237293783,16:02:51:493
309.126096775361,76.3936266694575,16:02:51:504
308.432516693412,77.7480335253396,16:02:51:515
308.237047681798,77.7401090074694,16:02:51:526
308.533037001766,76.2918353105482,16:02:51:537
308.963137387578,75.9033502173111,16:02:51:548
309.795960687059,76.172240659528,16:02:51:559
310.18628744502,76.4876891396798,16:02:51:571
310.241935910535,76.186721135174,16:02:51:581
309.769763504223,76.2607386529713,16:02:51:592
310.468548790264,75.9920105519244,16:02:51:604
301.887816138487,74.3256006632818,16:02:51:615
303.661566498254,74.6647990734081,16:02:51:625
239.678124155594,74.6263737287692,16:02:51:637
223.771505652179,74.4483814440026,16:02:51:648
206.992413236116,73.296044557616,16:02:51:659
198.137668149457,72.826401751921,16:02:51:670
185.721781254343,71.5054690529504,16:02:51:682
177.858553597377,71.7193124488443,16:02:51:692
161.772732484637,71.6144259954604,16:02:51:706
161.444562380792,74.532406902433,16:02:51:715
161.85756762012,74.3178515137898,16:02:51:726
161.783328802301,77.3276594215815,16:02:51:737
161.807029120213,74.7758222623734,16:02:51:765
161.242884758279,76.0201809442581,16:02:51:767
159.305024777115,74.7613156261444,16:02:51:769
158.928605609108,76.6925943866961,16:02:51:786
160.343078415128,76.3035035180671,16:02:51:792
160.515047951403,76.3295642647019,16:02:51:804
160.454004888542,75.7069563574918,16:02:51:814
159.649851988243,74.2607186248812,16:02:51:825
159.638831986481,73.9646491681188,16:02:51:836
157.846583004668,74.2583102074492,16:02:51:847
159.063493897722,72.4576792148731,16:02:51:858
168.826822984283,75.9013533660636,16:02:51:870
210.659473484582,81.1131789970331,16:02:51:881
228.739469291523,84.2217330910469,16:02:51:934
237.11418679587,85.5427187693072,16:02:51:937
274.538894228259,86.757353523657,16:02:51:939
281.361945037592,86.7637682154904,16:02:51:940
293.132767437434,87.1665140669629,16:02:51:948
294.464412699276,85.4597242321591,16:02:51:958
325.48049969867,86.1122530008828,16:02:51:976
327.067215283526,84.6295201488668,16:02:51:981
326.158096740099,82.7054401667991,16:02:51:992
326.059871118818,82.4532180569154,16:02:52:007
325.374191914681,82.7022368820973,16:02:52:015
323.985000086588,85.0660189747497,16:02:52:025
323.705471454466,87.71789284821,16:02:52:037
323.530795572218,87.4272625623351,16:02:52:048
323.675138834045,86.8597694569566,16:02:52:061
323.635719713204,85.6840469682583,16:02:52:077
323.467566294116,86.6001532683822,16:02:52:083
323.017235201727,86.6779788627955,16:02:52:092
319.237549295117,90.5411526611987,16:02:52:103
295.400205371075,114.112902437008,16:02:52:113
279.902483760914,129.575481008496,16:02:52:125
273.593551512803,135.591865509658,16:02:52:136
268.192242882646,141.267148463369,16:02:52:147
257.235086093116,154.702532879814,16:02:52:158
250.869004885791,163.021827199825,16:02:52:169
243.172043456772,172.385156336339,16:02:52:181
221.077803059314,197.138810475476,16:02:52:191
212.692301685673,205.882977597599,16:02:52:203
212.811756395672,205.922448743227,16:02:52:214
212.775426117084,202.367362952488,16:02:52:225
212.774271476041,202.305641269806,16:02:52:236
212.481532533479,202.675182753198,16:02:52:248
212.38814113191,204.025712833476,16:02:52:258
211.881131819961,204.415184364564,16:02:52:269
213.204206050841,205.559316734861,16:02:52:281
214.077866240118,206.554424707247,16:02:52:291
214.001113146138,206.382639214641,16:02:52:303
214.21854522702,206.495972617222,16:02:52:314
213.267781010695,205.990147002336,16:02:52:325
212.666406265884,205.530553209621,16:02:52:336
211.133094832437,204.79178523604,16:02:52:348
208.477862636636,203.311521208098,16:02:52:359
205.755789325966,202.398776019694,16:02:52:373
195.456239089728,183.263341352275,16:02:52:385
193.764650896667,180.553550893137,16:02:52:398
188.403947514221,160.001816604127,16:02:52:404
184.983985680972,146.588332987385,16:02:52:415
181.135094264222,131.601338616099,16:02:52:425
179.201865574771,123.572052179572,16:02:52:437
176.939579495111,115.245203584944,16:02:52:448
172.921031252406,97.6497611745654,16:02:52:459
162.333745896467,51.0782128831134,16:02:52:470
162.167933081767,51.21657316044,16:02:52:481
164.181843529379,51.7151860933553,16:02:52:491
164.718548195479,52.146118955776,16:02:52:503
164.793874829016,52.6641302644023,16:02:52:514
165.110565815934,54.3617268580407,16:02:52:525
165.161081993682,54.8193110170578,16:02:52:536
165.001020897657,54.9786369203942,16:02:52:547
164.701721325217,55.4019639371878,16:02:52:558
164.764360796305,55.7919836545223,16:02:52:570
164.124654303661,56.1292662956962,16:02:52:581
165.176348251425,57.0910374881541,16:02:52:591
212.105455479313,70.0143562539933,16:02:52:621
220.411315397631,71.8941138355089,16:02:52:622
228.462618782145,72.8277402073713,16:02:52:624
230.795546759276,72.9463816657229,16:02:52:636
233.630334736057,73.3505645006283,16:02:52:647
236.718677045852,72.8126827235536,16:02:52:658
238.910113778247,72.8089806704676,16:02:52:681
243.070683593552,72.860606687887,16:02:52:683
251.634568757317,72.4218012925348,16:02:52:692
251.32092786807,72.2539486023606,16:02:52:702
251.373247679906,73.1243846175435,16:02:52:714
252.757563595762,71.740709919143,16:02:52:725
252.856671341688,69.8426832892983,16:02:52:736
252.969203936933,68.0669688668857,16:02:52:748
253.413354016339,68.3732358417401,16:02:52:758
253.549054006776,69.725634778592,16:02:52:769
253.099877266865,71.1611112264518,16:02:52:781
252.057401231504,71.8356923655736,16:02:52:792
250.967509907279,72.8904879619782,16:02:52:803
250.652357233463,74.0699003528061,16:02:52:814
249.88252170276,79.0453264426889,16:02:52:825
249.850711408391,80.343978590874,16:02:52:836
249.190863827086,80.586768167209,16:02:52:848
249.305276020674,80.7609942274809,16:02:52:858
240.928896405502,56.0505745141575,16:02:52:868
237.736712987903,46.744068434245,16:02:52:881
234.832925017306,41.2336963214929,16:02:52:891
232.554254121654,37.1115980898945,16:02:52:902
230.394980511576,32.2074226093807,16:02:52:917
229.245382138128,29.4757111144938,16:02:52:924
227.77660542033,26.9424421104062,16:02:52:935
224.474326624648,22.0811407959875,16:02:52:947
217.458245937385,17.7425879109462,16:02:52:957
217.145146139055,18.2126246521167,16:02:52:968
