x,y,tempo
1097.86977694023,130.240842107037,17:26:40:008
1097.42793250258,130.382461604995,17:26:40:020
1096.590567273,132.745944828628,17:26:40:032
1097.14041312943,133.439222376202,17:26:40:040
1100.14259635405,135.157088480309,17:26:40:054
1101.94374182293,135.831615671318,17:26:40:065
1099.91758183348,135.741629184315,17:26:40:073
1093.70551272371,139.345216011653,17:26:40:085
1090.45288449148,140.554309443684,17:26:40:102
1075.61646299675,139.892623568285,17:26:40:109
808.818193123583,139.782079418448,17:26:40:119
801.715541648405,140.081649568121,17:26:40:137
796.393770888842,140.827858337843,17:26:40:141
790.963372301788,142.707204225404,17:26:40:168
784.380595157452,143.747957205616,17:26:40:170
766.641894811322,145.623937605503,17:26:40:172
766.61561913318,150.681495899147,17:26:40:191
767.348095265522,156.953404674343,17:26:40:204
767.921040338907,156.15719329379,17:26:40:208
765.126442765512,158.847271213074,17:26:40:236
764.127059813687,160.06391394103,17:26:40:237
764.15105355531,160.396421240126,17:26:40:240
764.04314592367,159.90376021816,17:26:40:254
762.84371344423,158.47504026253,17:26:40:266
763.199805793587,158.086135156237,17:26:40:272
763.999462528538,158.512326039124,17:26:40:286
764.22987725021,158.186961826422,17:26:40:299
763.092478419196,156.586276075982,17:26:40:306
757.769994089731,156.219010628569,17:26:40:318
755.852198218666,156.990715866976,17:26:40:333
755.676462869027,157.095961538202,17:26:40:339
754.192349514918,157.781569557206,17:26:40:354
747.240358565018,159.012112545666,17:26:40:364
746.605564126846,158.820170503211,17:26:40:372
743.868144175136,159.22184790229,17:26:40:384
742.572522964466,159.427485814666,17:26:40:399
743.125077982185,158.990182026639,17:26:40:406
739.38715564853,159.822566975606,17:26:40:420
711.721676719343,163.063075399186,17:26:40:508
670.878617078809,166.653096778138,17:26:40:512
525.385998990801,200.334132486692,17:26:40:515
486.04377212713,209.794040024305,17:26:40:516
469.642705035562,213.094940391737,17:26:40:517
437.499628935053,220.609872125708,17:26:40:519
404.943376849479,227.465002354595,17:26:40:520
244.760560600451,263.342777375802,17:26:40:530
243.080285497052,263.350776663911,17:26:40:538
239.095522674843,262.040059785006,17:26:40:550
236.037433399659,263.315506978848,17:26:40:561
238.411019908831,262.732237464086,17:26:40:571
221.943673451099,252.00521347802,17:26:40:670
213.624594511952,239.036039837276,17:26:40:681
211.136526295681,233.986260393631,17:26:40:693
209.75753877674,229.565577547427,17:26:40:704
210.109840737529,226.716920108753,17:26:40:715
211.511341022593,229.211075243581,17:26:40:726
221.851340788561,91.7485727366317,17:26:40:892
248.180157527403,93.1536108497768,17:26:40:899
250.818278291086,96.9209216912775,17:26:40:906
258.007452577948,101.25290778895,17:26:40:918
258.662964331118,102.461602527857,17:26:40:929
258.862983428665,102.930476418278,17:26:40:940
257.56263218737,100.321272772464,17:26:40:956
256.90617718585,98.8180299300146,17:26:40:962
255.656312366646,97.7447957662905,17:26:40:973
253.121090271521,98.2412598822918,17:26:40:985
252.698204755019,96.7159331338275,17:26:41:018
251.783407906617,97.7192120008735,17:26:41:022
252.479791436979,97.739056860801,17:26:41:025
254.079777771881,96.6074521719834,17:26:41:031
