x,y,tempo
256.073625835306,219.319173733241,12:15:29:004
251.594945854836,203.602312472892,12:15:29:019
249.340715376924,197.147347984621,12:15:29:028
247.111018904887,191.389237465391,12:15:29:039
247.287303005703,190.699615133451,12:15:29:052
246.14679878424,188.599566800647,12:15:29:060
246.481018154383,189.599766151699,12:15:29:072
246.529698479084,190.503240507782,12:15:29:084
246.435440817728,188.250809920354,12:15:29:093
246.875964181936,187.602006946692,12:15:29:107
246.934136529149,187.857809921234,12:15:29:120
246.928715115527,187.710301369487,12:15:29:129
245.768696220652,185.747998764682,12:15:29:145
245.848921221496,185.483721285992,12:15:29:151
245.17306931089,182.988142783562,12:15:29:159
245.299027656372,181.634024804309,12:15:29:170
245.373984063366,179.027867555634,12:15:29:182
246.798591558216,177.79294582238,12:15:29:192
246.481387631497,177.302191122848,12:15:29:203
246.598297937454,177.742214176148,12:15:29:216
247.190778074956,181.861118581319,12:15:29:226
248.362213506653,185.028262798578,12:15:29:236
249.374746102338,187.722058059152,12:15:29:249
249.393251892671,187.667362969055,12:15:29:259
249.374101344648,187.786445857258,12:15:29:270
248.589586360087,187.943964966128,12:15:29:282
247.786942403312,188.938211921699,12:15:29:292
243.880299025435,187.479574065713,12:15:29:303
243.502868316947,186.986415641667,12:15:29:316
242.750585963451,186.326717154471,12:15:29:326
242.436238857616,185.077192292649,12:15:29:336
242.603950375243,185.126752320684,12:15:29:349
242.429354435461,184.894105904684,12:15:29:360
179.094086903903,279.591621388609,12:15:29:370
126.684868379323,358.740124817838,12:15:29:383
119.658133737386,397.747492084445,12:15:29:393
114.353664261822,426.624320065736,12:15:29:403
105.635262520166,464.721933972593,12:15:29:417
97.6155544489375,496.371742715236,12:15:29:426
90.0247371562788,523.074108870239,12:15:29:437
89.5311977687371,520.654595695548,12:15:29:450
79.4004215598455,576.691859026786,12:15:29:459
69.0667786967022,635.480607767229,12:15:29:469
66.4584039032243,636.447325640616,12:15:29:482
66.7346648735747,635.688781782601,12:15:29:492
64.4336307434043,635.806061739305,12:15:29:503
64.4610307803509,636.354879035732,12:15:29:515
62.9778198989881,638.114888129874,12:15:29:525
62.6976757421689,638.870242513423,12:15:29:536
63.4475702107075,638.035519607699,12:15:29:548
63.7769727924869,637.788100910911,12:15:29:559
63.7258232389375,638.047691085728,12:15:29:570
63.505946472498,638.447486753067,12:15:29:583
64.266873692847,639.153535065024,12:15:29:592
70.2443863337867,647.637515774435,12:15:29:607
73.3605053159648,653.645508551904,12:15:29:618
77.2688466343935,658.610045952398,12:15:29:626
77.9290370787404,660.463074874519,12:15:29:639
78.8728761519129,662.353359887745,12:15:29:649
79.3155478634504,663.849526182097,12:15:29:659
80.1339907752005,665.542108632775,12:15:29:670
80.8383183807751,664.022917244029,12:15:29:683
80.8258990525554,664.827846040012,12:15:29:692
81.5980721552078,664.627096323478,12:15:29:703
81.482034226925,664.625767109319,12:15:29:717
81.0307639444713,664.999398353074,12:15:29:726
